song_title; number_of_parts; key; key_change_info; metrics; i; i#; ii; ii#; iii; iv; iv#; v; v#; vi; vi#; vii; chord_i; chord_i#; chord_ii; chord_ii#; chord_iii; chord_iv; chord_iv#; chord_v; chord_v#; chord_vi; chord_vi#; chord_vii
old_brown_shoe;5;C;['None'];[('4/4', 1)];305.5625;3.0625;109.125;33.875;120.5;124.75;18.875;127.875;48.375;139.9375;80.375;50.59375;23.5[('major', 16.0), ('aug', 7.5)];0[None];23.0[('minor 7', 11.0), ('minor-7', 6.0), ('major', 4), ('maj7', 2.0)];6.5[('7', 6.0), ('dim', 0.5)];4.0[('major', 4.0)];46.75[('major', 46.75)];0[None];27.875[('major', 22.875), ('7', 5.0)];0[None];22.75[('minor', 22.75)];65.75[('7', 40.0), ('dim', 25.75)];0[None]
paperback_writer;6;G;['None'];[('4/4', 1)];406.0;0;4.75;1.5;158.75;62.25;0.75;249.875;0;46.125;34.0;0;104.0[('major', 88.0), ('7', 16.0)];0[None];0[None];0[None];0[None];16.0[('major', 16.0)];0[None];0[None];0[None];0[None];0[None];0[None]
rain;4;G;['None'];[('4/4', 1), ('2/4', 1)];155.875;0;5.75;0.375;62.375;46.5;0.3125;84.625;0;20.375;8.15625;0.75;31.375[('major', 13.25), ('interval class 4', 9.875), ('interval class 5', 8.25)];0[None];0[None];0[None];0[None];1[('major', 1)];0[None];0[None];0[None];0[None];0[None];0[None]
she_loves_you;6;G;['None'];[('8/4', 1), ('4/4', 1)];174.6875;0.1875;39.375;3.75;107.75;68.1875;6.4375;94.75;9.375;110.875;2.375;44.75;21.5[('major', 17.75), ('interval class 4', 2.0), ('maj7', 1.75)];0[None];6.0[('7', 6.0)];0[None];4.0[('minor', 4.0)];12.0[('minor', 8.0), ('major', 4.0)];0[None];13.25[('7', 13.25)];0[None];20.25[('minor', 20.25)];0[None];0[None]
shes_a_woman;6;A;['None'];[('4/4', 1)];234.53125;3.5;21.25;63.4375;94.75;137.5;0;122.25;0;56.25;89.90625;32.125;44.0[('7', 43.0), ('quartal', 1.0)];0[None];0[None];0[None];4.0[('minor', 4.0)];27.0[('7', 25.0), ('major', 2.0)];0[None];13.0[('7', 12.0), ('major', 1.0)];0[None];2.0[('major', 2.0)];0[None];0[None]
thank_you_girl;5;D;['None'];[('4/4', 1)];124.5;0.25;76.875;0;41.625;102.625;0;105.5;0;40.875;0;32.875;26.75[('major', 26.75)];0[None];2.0[('minor', 2.0)];0[None];0[None];26.0[('major', 25.75), ('quartal', 0.25)];0[None];26.0[('7', 18.0), ('major', 8.0)];0[None];2.0[('minor', 2.0)];0[None];0[None]
the_ballad_of_john_and_yoko;6;E;['None'];[('4/4', 1), ('2/4', 1)];296.375;1.25;38.34375;5.0625;128.0;77.875;2.75;275.71875;1.25;55.3125;41.875;34.5;90.75[('major', 66.75), ('7', 24.0)];0[None];0[None];2.75[('major-minor', 2.75)];2.75[('interval class 3', 2.75)];26.5[('major', 24.0), ('whole-tone', 2.5)];0[None];32.0[('7', 17.375), ('major', 9.0), ('interval class 4', 2.5), ('major-minor', 1.25), ('dim', 1.25), ('interval class 3', 0.625)];0[None];7.875[('minor 7', 6), ('minor-7', 1.875)];0[None];0[None]
the_inner_light;6;D#;['None'];[('4/4', 1)];73.4375;0;8.5;0;23.375;20.625;0;27.71875;0;11.75;10.6875;0.25;0[None];0[None];2[('minor', 2)];0[None];6.0[('major', 6.0)];0[None];0[None];3.25[('7', 3.25)];0[None];3.75[('major', 3.75)];0[None];0[None]
this_boy;7;D;['None'];[('12/8', 1)];131.125;0;115.375;1.0;114.125;56.5;3.0;121.0;3.875;124.75;6.0625;50.375;33.25[('major', 27.0), ('7', 4.5), ('ninth', 1.375), ('major-second major tetrachord', 0.375)];0[None];24.0[('7', 13.5), ('minor', 10.5)];0[None];3.0[('7', 3.0)];6.75[('major', 6.0), ('quartal', 0.75)];0[None];27.0[('7', 13.5), ('major', 13.5)];0[None];27.0[('minor', 27.0)];0[None];0[None]
we_can_work_it_out;4;D;['None'];[('4/4', 1)];122.875;0;16.75;0;80.75;60.75;0;51.625;5.125;43.0;15.0;11.125;15.25[('major', 13.75), ('interval class 5', 1.5)];0[None];0[None];0[None];2.0[('major', 2.0)];8.75[('major', 5.0), ('quartal', 3.75)];0[None];1.5[('7', 1.5)];0[None];9.0[('minor', 8.75), ('quartal', 0.25)];3.0[('major', 3.0)];0[None]
yes_it_is;5;E;['None'];[('12/8', 1), ('6/8', 1)];161.9375;0;50.875;0;74.5625;55.125;3.0;109.125;1.5;63.5625;35.0;15.5625;36.875[('major', 29.0), ('7', 6.0), ('quartal', 1.125), ('interval class 5', 0.75)];0[None];6.75[('minor', 2.75), ('minor 7', 2.25), ('major', 1.5), ('quartal', 0.125), ('7', 0.125)];0[None];0[None];9.375[('major', 4.8125), ('quartal', 4.5), ('major-second major tetrachord', 0.0625)];0[None];11.625[('7', 6.0), ('minor', 3.375), ('minor-7', 2.25)];0.75[('major', 0.75)];19.0[('minor', 12.625), ('minor-7', 4.625), ('interval class 3', 1.75)];6.375[('major', 4.875), ('whole-tone', 1.125), ('interval class 4', 0.375)];0.75[('7', 0.75)]
you_know_my_name_look_up_the_number;5;D;['None'];[('4/4', 1), ('2/4', 1)];96.75;0;54.84375;1.0;69.0625;54.25;5.6875;73.25;7.375;57.4375;0;29.125;15.375[('major', 12.5), ('aug', 2.875)];0[None];4.75[('minor', 3.125), ('minor 7', 1.0), ('quartal', 0.375), ('major', 0.25)];0[None];5.125[('minor 7', 2.5), ('minor', 2.25), ('interval class 3', 0.375)];11.625[('major', 11.5), ('major-second major tetrachord', 0.125)];2.5[('half-dim 7', 1.125), ('dim', 0.875), ('dim 7', 0.5)];12.25[('7', 7.875), ('major', 4.125), ('tritone quartal tetrachord', 0.25)];0[None];8.875[('minor', 4.125), ('minor 7', 3.125), ('major pentatonic', 1.625)];0[None];2.5[('dim', 2.5)]
